cell_id,n_stored,n_kept,n_dropped_by_cleaning,too_short,q1,q1_first,q1_material_diff,denominator,excluded_by_guard,T,q1_k20,T_r2_rho0.80,guard_r2_rho0.80,T_r1_rho0.80,guard_r1_rho0.80,fit_end,monotone_violation_Ah,monotone_within_tol,rmse_power_law,rmse_two_term_exponential,rmse_rollover,best_family_in_sample,n_pos_k2.5_m2,n_neg_k2.5_m2,residual_scale_Ah,option,dataset
MATR_b3c29,856,856,0,False,1.0708673715617751,1.0665129944055947,False,0.19086737156177502,False,856.0,1.0708673715617751,856.0,False,,False,856.0,0.004658534498837907,True,0.004755928561660465,0.0009008075535163687,0.0009023003696208072,two_term_exponential,0.0,1.0,0.0008680626994136933,iso05_rc,MATR
MATR_b3c3,1113,1113,0,False,1.0652432510489547,1.0628084776223778,False,0.18524325104895456,False,1113.0,1.0652432510489547,1113.0,False,,False,1113.0,0.002714228671331975,True,0.005892959750410668,0.001561792339906519,0.0010922884743482172,rollover,1.0,1.0,0.0011407121774629954,iso05_rc,MATR
MATR_b3c30,933,933,0,False,1.0721533466200504,1.0689066545454549,False,0.19215334662005024,False,933.0,1.0721533466200504,933.0,False,,False,933.0,0.003407239393942607,True,0.005676773075551905,0.0006839575506901501,0.0006788077758498856,rollover,0.0,1.0,0.0006495947714892607,iso05_rc,MATR
MATR_b3c31,729,729,0,False,1.0714425400932437,1.0683497727272733,False,0.19144254009324357,False,729.0,1.0714425400932437,729.0,False,,False,729.0,0.0032662307692339354,True,0.005689953946373522,0.00114685229771815,0.0011418820943777136,rollover,1.0,1.0,0.0012454087144873572,iso05_rc,MATR
MATR_b3c32,2236,2236,0,False,1.075078153379957,1.0726526531468532,False,0.19507815337995682,False,,1.075078153379957,,False,,False,2236.0,0.002425500233103728,True,0.0026245217761190916,0.0005681936211796546,0.0005648583818804798,rollover,0.0,2.0,0.0007308332413005462,iso05_rc,MATR
MATR_b3c33,1282,1282,0,False,1.0627973167832203,1.0603153293706293,False,0.1827973167832202,False,1282.0,1.0627973167832203,1282.0,False,,False,1282.0,0.002545705827509348,True,0.007732894613597926,0.001528650877151814,0.001044440335681496,rollover,0.0,1.0,0.0012256614524486916,iso05_rc,MATR
MATR_b3c34,1156,1156,0,False,1.0642233501165537,1.061545432867133,False,0.18422335011655355,False,1156.0,1.0642233501165537,1156.0,False,,False,1156.0,0.002678193240096771,True,0.006335021406586484,0.0029045391662855828,0.0013503959940597225,rollover,0.0,1.0,0.0015775887372811643,iso05_rc,MATR
MATR_b3c35,1091,1091,0,False,1.065326200466204,1.0634828986013987,False,0.18532620046620396,False,1091.0,1.065326200466204,1091.0,False,,False,1091.0,0.0020090745920746667,True,0.005082734604831233,0.0016770273641893833,0.0011311945941212143,rollover,0.0,2.0,0.001330516488567192,iso05_rc,MATR
MATR_b3c36,921,921,0,False,1.060545249417253,1.0575962783216786,False,0.1805452494172528,False,921.0,1.060545249417253,921.0,False,,False,921.0,0.0029489710955743487,True,0.00731099334804834,0.0015125432742219922,0.0014753565832592165,rollover,0.0,1.0,0.0017721595186395611,iso05_rc,MATR
MATR_b3c37,1388,1388,0,False,1.0506014363636398,1.0470061307692307,False,0.17060143636363967,False,1388.0,1.0506014363636398,1388.0,False,,False,1388.0,0.033355744522144626,False,0.007203364607347564,0.0032485434634222537,0.0032322214869425782,rollover,2.0,5.0,0.0012143900944500737,iso05_rc,MATR
MATR_b3c38,1933,1933,0,False,1.0725392601398638,1.0703227006993008,False,0.19253926013986367,False,1933.0,1.0725392601398638,1933.0,False,,False,1933.0,0.002216559440562982,True,0.006771126327925619,0.0013025275470755452,0.0010019876809877217,rollover,0.0,1.0,0.0013036518006750446,iso05_rc,MATR
MATR_b3c39,1154,1154,0,False,1.0514178428904464,1.047463913986014,False,0.17141784289044626,False,1154.0,1.0514178428904464,1154.0,False,,False,1154.0,0.003965545687649286,True,0.007581884739930709,0.0012267229683202861,0.0011932661619569749,rollover,1.0,1.0,0.0014069761751748407,iso05_rc,MATR
MATR_b3c4,1046,1046,0,False,1.0748160550116586,1.0725074993006993,False,0.19481605501165844,False,1046.0,1.0748160550116586,1046.0,False,,False,1046.0,0.002736881585085005,True,0.0047767985621988834,0.001297722254504623,0.0009825813982391849,rollover,1.0,2.0,0.0010273659693749574,iso05_rc,MATR
MATR_b3c40,794,794,0,False,1.0637955932400969,1.0592270258741263,False,0.18379559324009676,False,794.0,1.0637955932400969,794.0,False,,False,794.0,0.004587592307695454,True,0.004588843349551654,0.0008229045742072677,0.0008226533526969246,rollover,0.0,1.0,0.0009615998500426447,iso05_rc,MATR
MATR_b3c41,784,784,0,False,1.0544417202797238,1.0506918300699297,False,0.1744417202797237,False,784.0,1.0544417202797238,784.0,False,,False,784.0,0.004160568997672698,True,0.003278997777374072,0.000770138283089622,0.000759532325659898,rollover,1.0,1.0,0.000767297097176887,iso05_rc,MATR
MATR_b3c42,1640,1640,0,False,1.0697535997669032,1.0671082223776225,False,0.1897535997669031,False,1640.0,1.0697535997669032,1640.0,False,,False,1640.0,0.0028560326340361097,True,0.00570280860447126,0.001430981533518476,0.0014214834235451372,rollover,0.0,1.0,0.0016102269213983283,iso05_rc,MATR
MATR_b3c43,1044,1044,0,False,1.0731610986014022,1.0702973440559442,False,0.19316109860140207,False,1044.0,1.0731610986014022,1044.0,False,,False,1044.0,0.00299319114219454,True,0.006669242364983065,0.001671299341728771,0.0015463797972069715,rollover,0.0,1.0,0.002008200683083678,iso05_rc,MATR
MATR_b3c44,938,938,0,False,1.0736855699300736,1.0697429020979026,False,0.19368556993007346,False,938.0,1.0736855699300736,938.0,False,,False,938.0,0.00413348111888423,True,0.006705396773800895,0.0014514060716991437,0.0014413849948004768,rollover,0.0,1.0,0.0018761639333685063,iso05_rc,MATR
MATR_b3c45,1799,1799,0,False,1.0716944969697004,1.0696614426573425,False,0.1916944969697003,False,1799.0,1.0716944969697004,1799.0,False,,False,1799.0,0.00254444172494539,True,0.0062128056459625075,0.0014755650490116193,0.0013363226602724715,rollover,0.0,3.0,0.0014787199684184829,iso05_rc,MATR
MATR_b3c5,826,826,0,False,1.0538047477855512,1.0515670986013987,False,0.1738047477855511,False,826.0,1.0538047477855512,826.0,False,,False,826.0,0.002435007925411403,True,0.005894127068671051,0.0013916072500309298,0.0013759522990359656,rollover,0.0,1.0,0.001492630696880596,iso05_rc,MATR
MATR_b3c6,665,665,0,False,1.063035861118881,1.062732006293706,False,0.18303586111888093,False,665.0,1.063035861118881,665.0,False,,False,665.0,0.0008665181818180434,True,0.0036221187371582105,0.001171396459338438,0.0010422842886556839,rollover,1.0,2.0,0.0005093540716802919,iso05_rc,MATR
MATR_b3c7,1834,1834,0,False,1.0708184925407962,1.0677476048951051,False,0.19081849254079608,False,1834.0,1.0708184925407962,1834.0,False,,False,1834.0,0.0032026592074625437,True,0.005715455681230099,0.0013267857327317752,0.0010623934646091014,rollover,0.0,1.0,0.001343377126588396,iso05_rc,MATR
MATR_b3c8,826,826,0,False,1.0684814097902133,1.0648958629370628,False,0.18848140979021322,False,826.0,1.0684814097902133,826.0,False,,False,826.0,0.0037718456876492112,True,0.006113686920679261,0.0012088504268916716,0.0011969887410295708,rollover,0.0,1.0,0.001332872522932074,iso05_rc,MATR
MATR_b3c9,1037,1037,0,False,1.0732625727272764,1.0696274230769232,False,0.19326257272727632,False,1037.0,1.0732625727272764,1037.0,False,,False,1037.0,0.0037176979021014134,True,0.005632249559563171,0.0012511218820482738,0.0012464070670054942,rollover,1.0,1.0,0.0014927645658614518,iso05_rc,MATR
MATR_b4c0,982,982,0,False,1.0431989351981388,1.0409811811188812,False,0.16319893519813866,False,856.0,1.0431989351981388,856.0,False,888.0,False,856.0,0.0028115944055977504,True,0.0033120352908612045,0.0011975033724536174,0.0012281461598742014,two_term_exponential,1.0,4.0,0.00048244750519258064,iso05_rc,MATR
MATR_b4c1,861,861,0,False,1.0503915202797238,1.0487836174825174,False,0.1703915202797237,False,760.0,1.0503915202797238,760.0,False,782.0,False,760.0,0.0017437620046658608,True,0.0031496106400582414,0.0004980631503396875,0.0005032948743824218,two_term_exponential,1.0,5.0,0.0003127531413984075,iso05_rc,MATR
MATR_b4c10,1082,1082,0,False,1.0653445797202834,1.0623960188811195,False,0.1853445797202833,False,872.0,1.0653445797202834,872.0,False,892.0,False,872.0,0.0036603368298397942,True,0.0065665573983355605,0.0011898799276586277,0.0011797989787979521,rollover,1.0,2.0,0.0011687074914085236,iso05_rc,MATR
MATR_b4c11,930,930,0,False,1.0624336871794906,1.0597364818181818,False,0.1824336871794905,False,863.0,1.0624336871794906,863.0,False,885.0,False,863.0,0.003173011188814634,True,0.006721897731311904,0.001700561768061895,0.0016858998775196447,rollover,0.0,1.0,0.0021017178139312712,iso05_rc,MATR
MATR_b4c12,898,898,0,False,1.0614887398601434,1.058254244755244,False,0.18148873986014324,False,818.0,1.0614887398601434,818.0,False,836.0,False,818.0,0.0036902930069973028,True,0.006357707730239012,0.001449546566795172,0.001439264481190053,rollover,0.0,1.0,0.0017686760488815525,iso05_rc,MATR
MATR_b4c13,869,869,0,False,1.0700591214452249,1.0661404741258744,False,0.19005912144522474,False,771.0,1.0700591214452249,771.0,False,785.0,False,771.0,0.004846282750586184,True,0.0064811111854095015,0.0015610391669038447,0.001554263928419143,rollover,0.0,1.0,0.001915016001789753,iso05_rc,MATR
MATR_b4c14,767,767,0,False,1.0639097081585116,1.060804648251748,False,0.1839097081585115,False,607.0,1.0639097081585116,607.0,False,624.0,False,607.0,0.003603484615388508,True,0.005724028108718889,0.0009401926083263276,0.0009393076874300861,rollover,1.0,2.0,0.0008032580313611132,iso05_rc,MATR
MATR_b4c15,871,871,0,False,1.065459961538465,1.0620670734265738,False,0.1854599615384649,False,675.0,1.065459961538465,675.0,False,692.0,False,675.0,0.003865900233103403,True,0.00558650167165323,0.0011389754553424634,0.001136353120233545,rollover,1.0,1.0,0.0012189447899009476,iso05_rc,MATR
MATR_b4c16,983,983,0,False,1.0595014342657378,1.0569953510489507,False,0.17950143426573772,False,909.0,1.0595014342657378,909.0,False,932.0,False,909.0,0.003037995104899105,True,0.006469876768230031,0.0010759098515780458,0.0010640323504618407,rollover,1.0,2.0,0.0010241702873559468,iso05_rc,MATR
MATR_b4c17,930,930,0,False,1.0420506741258775,1.039900321678322,False,0.16205067412587737,False,828.0,1.0420506741258775,828.0,False,861.0,False,828.0,0.0024499829836861498,True,0.006584991415893078,0.0016991981605090694,0.00167714070766025,rollover,0.0,1.0,0.0020504554474385034,iso05_rc,MATR
MATR_b4c18,1057,1057,0,False,1.0539252766899803,1.0511627727272728,False,0.17392527668998015,False,906.0,1.0539252766899803,906.0,False,932.0,False,906.0,0.0030276801864834724,True,0.0063985794067626936,0.0011926073489657656,0.0011757766129621358,rollover,0.0,1.0,0.0013440192714710777,iso05_rc,MATR
MATR_b4c19,1111,1111,0,False,1.052456878554782,1.050356,False,0.17245687855478198,False,991.0,1.052456878554782,991.0,False,1019.0,False,991.0,0.0024644100233135458,True,0.0056457691104313664,0.0007184462751476646,0.0007077960795686197,rollover,0.0,1.0,0.0008173318242390118,iso05_rc,MATR
MATR_b4c2,784,784,0,False,1.0551414538461572,1.0530369195804197,False,0.1751414538461571,False,742.0,1.0551414538461572,742.0,False,762.0,False,742.0,0.0024571475524510777,True,0.004546039675365708,0.0006596539895681191,0.0006613658588643761,two_term_exponential,0.0,2.0,0.0005531980217362146,iso05_rc,MATR
MATR_b4c20,804,804,0,False,1.0465396209790245,1.0451952293706295,False,0.16653962097902442,False,747.0,1.0465396209790245,747.0,False,777.0,False,747.0,0.0014810575757608913,True,0.0044436914073436124,0.0005892500577836352,0.0005946933548676561,two_term_exponential,0.0,3.0,0.0003951955639967848,iso05_rc,MATR
MATR_b4c21,903,903,0,False,1.0588875426573463,1.0555788748251749,False,0.1788875426573462,False,773.0,1.0588875426573463,773.0,False,793.0,False,773.0,0.004013665268068678,True,0.005951678505600051,0.0016454728843821687,0.0016389061196470719,rollover,0.0,1.0,0.0019473055225458075,iso05_rc,MATR
MATR_b4c22,745,745,0,False,1.0530028200466235,1.050904304195804,False,0.17300282004662337,False,671.0,1.0530028200466235,671.0,False,686.0,False,671.0,0.0021631058275095594,True,0.007060705225042701,0.0011431665390889507,0.0011322935054651775,rollover,0.0,1.0,0.0014615863317161647,iso05_rc,MATR
MATR_b4c23,1094,1094,0,False,1.0510903447552484,1.0485054608391606,False,0.1710903447552483,False,1038.0,1.0510903447552484,1038.0,False,1067.0,False,1038.0,0.0030473564102599937,True,0.0066361844381582005,0.0011535922771385555,0.0011398278689695497,rollover,1.0,1.0,0.0012513988888035914,iso05_rc,MATR
MATR_b4c24,1115,1115,0,False,1.0482384519813555,1.0458418146853148,False,0.16823845198135534,False,988.0,1.0482384519813555,988.0,False,1015.0,False,988.0,0.002822114918418217,True,0.005685828960346906,0.0013159160910600598,0.001300400071260342,rollover,0.0,1.0,0.001435632432932164,iso05_rc,MATR
MATR_b4c25,567,567,0,False,1.0380228752913787,1.0335345314685318,False,0.1580228752913786,False,453.0,1.0380228752913787,453.0,False,469.0,False,453.0,0.005185637296040602,True,0.0057084228487849714,0.0021582270841651392,0.0018886123140177602,rollover,0.0,1.0,0.0022558630203597806,iso05_rc,MATR
MATR_b4c26,579,579,0,False,1.0399363034965068,1.036695497902098,False,0.15993630349650667,False,476.0,1.0399363034965068,476.0,False,490.0,False,476.0,0.0035372270396305527,True,0.006333804142164166,0.0010964714693339603,0.0008943760266057568,rollover,0.0,1.0,0.000975226751526571,iso05_rc,MATR
MATR_b4c27,563,563,0,False,1.040699822610726,1.0370675300699301,False,0.1606998226107259,False,500.0,1.040699822610726,500.0,False,516.0,False,500.0,0.004057171794875192,True,0.00652403724316756,0.0017056887202849637,0.00143011090563221,rollover,0.0,1.0,0.0017469051860765136,iso05_rc,MATR
MATR_b4c28,882,882,0,False,1.0677705811188847,1.0648732020979021,False,0.18777058111888456,False,828.0,1.0677705811188847,828.0,False,842.0,False,828.0,0.0032472461538495256,True,0.007226957869583219,0.0015935972405577916,0.0015790872176654623,rollover,0.0,1.0,0.0019228796666134204,iso05_rc,MATR
MATR_b4c29,956,956,0,False,1.0679211440559477,1.0661259342657345,False,0.18792114405594762,False,887.0,1.0679211440559477,887.0,False,906.0,False,887.0,0.0019203792540825049,True,0.005583782427400236,0.0009402140968276228,0.0005466241250048321,rollover,0.0,1.0,0.000565951338152023,iso05_rc,MATR
MATR_b4c3,911,911,0,False,1.0503911792540828,1.047303211188811,False,0.17039117925408265,False,776.0,1.0503911792540828,776.0,False,802.0,False,776.0,0.003944544522148208,True,0.004934076082768051,0.0012071296712241155,0.0010716764364271615,rollover,0.0,2.0,0.0012675796403205841,iso05_rc,MATR
MATR_b4c30,719,719,0,False,1.0527116300699335,1.0496495146853149,False,0.1727116300699334,False,615.0,1.0527116300699335,615.0,False,637.0,False,615.0,0.003480945920749434,True,0.002821549158268611,0.0006302581490582911,0.0006647567860901395,two_term_exponential,0.0,2.0,0.000503458503474853,iso05_rc,MATR
MATR_b4c31,832,832,0,False,1.0549789177156212,1.0520586062937067,False,0.17497891771562113,False,559.0,1.0549789177156212,559.0,False,572.0,False,559.0,0.003303796736599862,True,0.007270956928191654,0.0015196469940024963,0.0014919365450094554,rollover,0.0,1.0,0.0018427233744846483,iso05_rc,MATR
MATR_b4c32,839,839,0,False,1.0581061755244792,1.054960655244755,False,0.17810617552447905,False,754.0,1.0581061755244792,754.0,False,772.0,False,754.0,0.0035979379953419155,True,0.006296569607399216,0.0014188770384132119,0.001412016113452114,rollover,0.0,1.0,0.0016403383522669108,iso05_rc,MATR
MATR_b4c33,530,530,0,False,1.0669113020979055,1.0642750510489507,False,0.1869113020979054,False,505.0,1.0669113020979055,505.0,False,515.0,False,505.0,0.0028962447552487447,True,0.0069351342212165,0.0011448105946144976,0.001140120928156522,rollover,0.0,1.0,0.00148823135779714,iso05_rc,MATR
MATR_b4c34,997,997,0,False,1.05235826620047,1.0504179951048953,False,0.1723582662004699,False,891.0,1.05235826620047,891.0,False,923.0,False,891.0,0.0024375335664368336,True,0.006220794302679714,0.0013392442096849342,0.0013109000664752381,rollover,0.0,1.0,0.0016649227095146505,iso05_rc,MATR
MATR_b4c35,1131,1130,1,False,1.056639127505831,1.0540411398601397,False,0.176639127505831,False,1081.0,1.056639127505831,1081.0,False,1099.0,False,1081.0,0.0029066205128243094,True,0.006470513290156202,0.0014962775065224061,0.0014693239171989774,rollover,0.0,2.0,0.0016606297069613107,iso05_rc,MATR
MATR_b4c36,713,713,0,False,1.0616686277389311,1.0592293293706292,False,0.181668627738931,False,599.0,1.0616686277389311,599.0,False,610.0,False,599.0,0.002683818181822062,True,0.00787828630730682,0.0015744926651212027,0.0014047621959219817,rollover,0.0,1.0,0.0016773231121406974,iso05_rc,MATR
MATR_b4c37,1005,1005,0,False,1.0455237580419616,1.043350413986014,False,0.1655237580419615,False,863.0,1.0455237580419616,863.0,False,895.0,False,863.0,0.002662749650353291,True,0.006369322038523461,0.001455686045854855,0.0014325118111488816,rollover,0.0,1.0,0.0017955266839890516,iso05_rc,MATR
MATR_b4c38,1230,1228,2,False,1.0606286228438264,1.0576380356643362,False,0.1806286228438263,False,1163.0,1.0606286228438264,1163.0,False,1209.0,False,1163.0,0.0032705072261101087,True,0.006706091188303748,0.0023957271965406287,0.001757197265191241,rollover,1.0,2.0,0.0016958546932177333,iso05_rc,MATR
MATR_b4c39,761,761,0,False,1.0503610109557144,1.048786210489511,False,0.17036101095571432,False,738.0,1.0503610109557144,738.0,False,758.0,False,738.0,0.001856238228441276,True,0.005066767316246741,0.0008080454932280276,0.0008087225506416912,two_term_exponential,0.0,1.0,0.000914384585921285,iso05_rc,MATR
MATR_b4c4,912,912,0,False,1.043819155477859,1.0407009482517482,False,0.16381915547785897,False,656.0,1.043819155477859,656.0,False,671.0,False,656.0,0.0036274692307729506,True,0.006752710622062153,0.0012244260726748221,0.001213998213611278,rollover,0.0,2.0,0.0010954693816518455,iso05_rc,MATR
MATR_b4c40,1122,1120,2,False,1.0615463748251783,1.0587760999999998,False,0.18154637482517821,False,1087.0,1.0615463748251783,1087.0,False,1114.0,False,1087.0,0.0028605006993043247,True,0.006013188683157193,0.0008328250506282077,0.0008212787398172518,rollover,1.0,3.0,0.000750711198067401,iso05_rc,MATR
MATR_b4c41,997,997,0,False,1.0598268030303066,1.056504441958042,False,0.17982680303030651,False,836.0,1.0598268030303066,836.0,False,855.0,False,836.0,0.0041475160839195,True,0.0061598197626331445,0.0010671465362130615,0.0010621183105333448,rollover,0.0,1.0,0.001229519986810019,iso05_rc,MATR
